full_phrase,appliedOverrides,doNotApply,base_verb,present_yo,present_tú,present_usted,present_nosotros,present_vosotros,present_ustedes,incomplete past_yo,incomplete past_tú,incomplete past_usted,incomplete past_nosotros,incomplete past_vosotros,incomplete past_ustedes,past_yo,past_tú,past_usted,past_nosotros,past_vosotros,past_ustedes,future_yo,future_tú,future_usted,future_nosotros,future_vosotros,future_ustedes,conditional_yo,conditional_tú,conditional_usted,conditional_nosotros,conditional_vosotros,conditional_ustedes,present subjective_yo,present subjective_tú,present subjective_usted,present subjective_nosotros,present subjective_vosotros,present subjective_ustedes,past subjective_yo,past subjective_tú,past subjective_usted,past subjective_nosotros,past subjective_vosotros,past subjective_ustedes,imperative positive_yo,imperative positive_tú,imperative positive_usted,imperative positive_nosotros,imperative positive_vosotros,imperative positive_ustedes,imperative negative_yo,imperative negative_tú,imperative negative_usted,imperative negative_nosotros,imperative negative_vosotros,imperative negative_ustedes,gerund,past participle,
"lanzar","['zar']",,,"lanzo","lanzas","lanza","lanzamos","lanzáis","lanzan","lanzaba","lanzabas","lanzaba","lanzábamos","lanzabais","lanzaban","lancé","lanzaste","lanzó","lanzamos","lanzasteis","lanzaron","lanzaré","lanzarás","lanzará","lanzaremos","lanzaréis","lanzarán","lanzaría","lanzarías","lanzaría","lanzaríamos","lanzaríais","lanzarían","lance","lances","lance","lancemos","lancéis","lancen","lanzara","lanzaras","lanzara","lanzáramos","lanzarais","lanzaran",,"lanza","lance","lancemos","lanzad","lancen",,"lances","lance","lancemos","lancéis","lancen","lanzando","lanzado"
"lastimarse",,,"lastimar","lastimo","lastimas","lastima","lastimamos","lastimáis","lastiman","lastimaba","lastimabas","lastimaba","lastimábamos","lastimabais","lastimaban","lastimé","lastimaste","lastimó","lastimamos","lastimasteis","lastimaron","lastimaré","lastimarás","lastimará","lastimaremos","lastimaréis","lastimarán","lastimaría","lastimarías","lastimaría","lastimaríamos","lastimaríais","lastimarían","lastime","lastimes","lastime","lastimemos","lastiméis","lastimen","lastimara","lastimaras","lastimara","lastimáramos","lastimarais","lastimaran",,"lastímate","lastímese","lastimémonos","lastimaos","lastímense",,"te lastimes","lastímese","lastimémonos","os lastiméis","lastímense","lastimando","lastimado"
"lavar",,,,"lavo","lavas","lava","lavamos","laváis","lavan","lavaba","lavabas","lavaba","lavábamos","lavabais","lavaban","lavé","lavaste","lavó","lavamos","lavasteis","lavaron","lavaré","lavarás","lavará","lavaremos","lavaréis","lavarán","lavaría","lavarías","lavaría","lavaríamos","lavaríais","lavarían","lave","laves","lave","lavemos","lavéis","laven","lavara","lavaras","lavara","laváramos","lavarais","lavaran",,"lava","lave","lavemos","lavad","laven",,"laves","lave","lavemos","lavéis","laven","lavando","lavado"
"lavarse",,,"lavar","me lavo","te lavas","se lava","nos lavamos","os laváis","se lavan","me lavaba","te lavabas","se lavaba","nos lavábamos","os lavabais","se lavaban","me lavé","te lavaste","se lavó","nos lavamos","os lavasteis","se lavaron","me lavaré","te lavarás","se lavará","nos lavaremos","os lavaréis","se lavarán","me lavaría","te lavarías","se lavaría","nos lavaríamos","os lavaríais","se lavarían","me lave","te laves","se lave","nos lavemos","os lavéis","se laven","me lavara","te lavaras","se lavara","nos laváramos","os lavarais","se lavaran",,"lávate","lávese","lavémonos","lavaos","lávense",,"te laves","lávese","lavémonos","os lavéis","lávense","lavándose","lavado"
"leer","[u'eer', u'i2y', u'yendo']",,,"leo","lees","lee","leemos","leéis","leen","leía","leías","leía","leíamos","leíais","leían","leí","leíste","leyó","leímos","leísteis","leyeron","leeré","leerás","leerá","leeremos","leeréis","leerán","leería","leerías","leería","leeríamos","leeríais","leerían","lea","leas","lea","leamos","leáis","lean","leyera","leyeras","leyera","leyéramos","leyerais","leyeran",,"lee","lea","leamos","leed","lean",,"leas","lea","leamos","leáis","lean","leyendo","leido"
"levantar",,,,"levanto","levantas","levanta","levantamos","levantáis","levantan","levantaba","levantabas","levantaba","levantábamos","levantabais","levantaban","levanté","levantaste","levantó","levantamos","levantasteis","levantaron","levantaré","levantarás","levantará","levantaremos","levantaréis","levantarán","levantaría","levantarías","levantaría","levantaríamos","levantaríais","levantarían","levante","levantes","levante","levantemos","levantéis","levanten","levantara","levantaras","levantara","levantáramos","levantarais","levantaran",,"levanta","levante","levantemos","levantad","levanten",,"levantes","levante","levantemos","levantéis","levanten","levantando","levantado"
"levantarse",,,"levantar","me levanto","te levantas","se levanta","nos levantamos","os levantáis","se levantan","me levantaba","te levantabas","se levantaba","nos levantábamos","os levantabais","se levantaban","me levanté","te levantaste","se levantó","nos levantamos","os levantasteis","se levantaron","me levantaré","te levantarás","se levantará","nos levantaremos","os levantaréis","se levantarán","me levantaría","te levantarías","se levantaría","nos levantaríamos","os levantaríais","se levantarían","me levante","te levantes","se levante","nos levantemos","os levantéis","se levanten","me levantara","te levantaras","se levantara","nos levantáramos","os levantarais","se levantaran",,"levántate","levántese","levantémonos","levantaos","levántense",,"te levantes","levántese","levantémonos","os levantéis","levántense","levantándose","levantado"
"limpiar",,,,"limpio","limpias","limpia","limpiamos","limpiáis","limpian","limpiaba","limpiabas","limpiaba","limpiábamos","limpiabais","limpiaban","limpié","limpiaste","limpió","limpiamos","limpiasteis","limpiaron","limpiaré","limpiarás","limpiará","limpiaremos","limpiaréis","limpiarán","limpiaría","limpiarías","limpiaría","limpiaríamos","limpiaríais","limpiarían","limpie","limpies","limpie","limpiemos","limpiéis","limpien","limpiara","limpiaras","limpiara","limpiáramos","limpiarais","limpiaran",,"limpia","limpie","limpiemos","limpiad","limpien",,"limpies","limpie","limpiemos","limpiéis","limpien","limpiando","limpiado"
"limpiarse",,,"limpiar","me limpio","te limpias","se limpia","nos limpiamos","os limpiáis","se limpian","me limpiaba","te limpiabas","se limpiaba","nos limpiábamos","os limpiabais","se limpiaban","me limpié","te limpiaste","se limpió","nos limpiamos","os limpiasteis","se limpiaron","me limpiaré","te limpiarás","se limpiará","nos limpiaremos","os limpiaréis","se limpiarán","me limpiaría","te limpiarías","se limpiaría","nos limpiaríamos","os limpiaríais","se limpiarían","me limpie","te limpies","se limpie","nos limpiemos","os limpiéis","se limpien","me limpiara","te limpiaras","se limpiara","nos limpiáramos","os limpiarais","se limpiaran",,"limpíate","limpíese","limpiémonos","limpiaos","limpíense",,"te limpies","limpíese","limpiémonos","os limpiéis","limpíense","limpiándose","limpiado"
"llamar",,,,"llamo","llamas","llama","llamamos","llamáis","llaman","llamaba","llamabas","llamaba","llamábamos","llamabais","llamaban","llamé","llamaste","llamó","llamamos","llamasteis","llamaron","llamaré","llamarás","llamará","llamaremos","llamaréis","llamarán","llamaría","llamarías","llamaría","llamaríamos","llamaríais","llamarían","llame","llames","llame","llamemos","llaméis","llamen","llamara","llamaras","llamara","llamáramos","llamarais","llamaran",,"llama","llame","llamemos","llamad","llamen",,"llames","llame","llamemos","llaméis","llamen","llamando","llamado"
"llamarse",,,"llamar","me llamo","te llamas","se llama","nos llamamos","os llamáis","se llaman","me llamaba","te llamabas","se llamaba","nos llamábamos","os llamabais","se llamaban","me llamé","te llamaste","se llamó","nos llamamos","os llamasteis","se llamaron","me llamaré","te llamarás","se llamará","nos llamaremos","os llamaréis","se llamarán","me llamaría","te llamarías","se llamaría","nos llamaríamos","os llamaríais","se llamarían","me llame","te llames","se llame","nos llamemos","os llaméis","se llamen","me llamara","te llamaras","se llamara","nos llamáramos","os llamarais","se llamaran",,"llámate","llámese","llamémonos","llamaos","llámense",,"te llames","llámese","llamémonos","os llaméis","llámense","llamándose","llamado"
"llegar","['gar']",,,"llego","llegas","llega","llegamos","llegáis","llegan","llegaba","llegabas","llegaba","llegábamos","llegabais","llegaban","llegué","llegaste","llegó","llegamos","llegasteis","llegaron","llegaré","llegarás","llegará","llegaremos","llegaréis","llegarán","llegaría","llegarías","llegaría","llegaríamos","llegaríais","llegarían","llegue","llegues","llegue","lleguemos","lleguéis","lleguen","llegara","llegaras","llegara","llegáramos","llegarais","llegaran",,"llega","llegue","lleguemos","llegad","lleguen",,"llegues","llegue","lleguemos","lleguéis","lleguen","llegando","llegado"
"llenar",,,,"lleno","llenas","llena","llenamos","llenáis","llenan","llenaba","llenabas","llenaba","llenábamos","llenabais","llenaban","llené","llenaste","llenó","llenamos","llenasteis","llenaron","llenaré","llenarás","llenará","llenaremos","llenaréis","llenarán","llenaría","llenarías","llenaría","llenaríamos","llenaríais","llenarían","llene","llenes","llene","llenemos","llenéis","llenen","llenara","llenaras","llenara","llenáramos","llenarais","llenaran",,"llena","llene","llenemos","llenad","llenen",,"llenes","llene","llenemos","llenéis","llenen","llenando","llenado"
"llevar",,,,"llevo","llevas","lleva","llevamos","lleváis","llevan","llevaba","llevabas","llevaba","llevábamos","llevabais","llevaban","llevé","llevaste","llevó","llevamos","llevasteis","llevaron","llevaré","llevarás","llevará","llevaremos","llevaréis","llevarán","llevaría","llevarías","llevaría","llevaríamos","llevaríais","llevarían","lleve","lleves","lleve","llevemos","llevéis","lleven","llevara","llevaras","llevara","lleváramos","llevarais","llevaran",,"lleva","lleve","llevemos","llevad","lleven",,"lleves","lleve","llevemos","llevéis","lleven","llevando","llevado"
"llorar",,,,"lloro","lloras","llora","lloramos","lloráis","lloran","lloraba","llorabas","lloraba","llorábamos","llorabais","lloraban","lloré","lloraste","lloró","lloramos","llorasteis","lloraron","lloraré","llorarás","llorará","lloraremos","lloraréis","llorarán","lloraría","llorarías","lloraría","lloraríamos","lloraríais","llorarían","llore","llores","llore","lloremos","lloréis","lloren","llorara","lloraras","llorara","lloráramos","llorarais","lloraran",,"llora","llore","lloremos","llorad","lloren",,"llores","llore","lloremos","lloréis","lloren","llorando","llorado"
"llovar","['3rd_sing_only', u'o:ue', 'pres_sub_inf']",,,,,"llueva",,,,,,"llovaba",,,,,,"llovó",,,,,,"llovará",,,,,,"llovaría",,,,,,"llueve",,,,,,"llovara",,,,,,"llueve",,,,,,"llueve",,,,"llovando","llovado"
"luchar",,,,"lucho","luchas","lucha","luchamos","lucháis","luchan","luchaba","luchabas","luchaba","luchábamos","luchabais","luchaban","luché","luchaste","luchó","luchamos","luchasteis","lucharon","lucharé","lucharás","luchará","lucharemos","lucharéis","lucharán","lucharía","lucharías","lucharía","lucharíamos","lucharíais","lucharían","luche","luches","luche","luchemos","luchéis","luchen","luchara","lucharas","luchara","lucháramos","lucharais","lucharan",,"lucha","luche","luchemos","luchad","luchen",,"luches","luche","luchemos","luchéis","luchen","luchando","luchado"
"maldecir","[u'go', u'e:i', u'maldecir_irregular', u'stem_changing_ir_e:i']","['v_cir']",,"maldicgo","maldices","maldice","maldecimos","maldecís","maldicen","maldecía","maldecías","maldecía","maldecíamos","maldecíais","maldecían","maldijí","maldijiste","maldijió","maldijimos","maldijisteis","maldijieron","maldeciré","maldecirás","maldecirá","maldeciremos","maldeciréis","maldecirán","maldeciría","maldecirías","maldeciría","maldeciríamos","maldeciríais","maldecirían","maldicga","maldicgas","maldicga","maldicgamos","maldicgáis","maldicgan","maldijiera","maldijieras","maldijiera","maldijiéramos","maldijierais","maldijieran",,"maldice","maldicga","maldicgamos","maldecid","maldicgan",,"maldicgas","maldicga","maldicgamos","maldicgáis","maldicgan","maldiciendo","maldecido"
"manejar",,,,"manejo","manejas","maneja","manejamos","manejáis","manejan","manejaba","manejabas","manejaba","manejábamos","manejabais","manejaban","manejé","manejaste","manejó","manejamos","manejasteis","manejaron","manejaré","manejarás","manejará","manejaremos","manejaréis","manejarán","manejaría","manejarías","manejaría","manejaríamos","manejaríais","manejarían","maneje","manejes","maneje","manejemos","manejéis","manejen","manejara","manejaras","manejara","manejáramos","manejarais","manejaran",,"maneja","maneje","manejemos","manejad","manejen",,"manejes","maneje","manejemos","manejéis","manejen","manejando","manejado"
"mantener","[u'tener', u'go', u'e:ie', u'e_and_o', u'e2d']","['pres_sub_inf']","tener","mantengo","mantienes","mantiene","mantenemos","mantenéis","mantienen","mantenía","mantenías","mantenía","manteníamos","manteníais","mantenían","mantuve","mantuviste","mantuvo","mantuvimos","mantuvisteis","mantuvieron","mantendré","mantendrás","mantendrá","mantendremos","mantendréis","mantendrán","mantendría","mantendrías","mantendría","mantendríamos","mantendríais","mantendrían","mantenga","mantengas","mantenga","mantengamos","mantengáis","mantengan","mantuviera","mantuvieras","mantuviera","mantuviéramos","mantuvierais","mantuvieran",,"mantén","mantenga","mantengamos","mantened","mantengan",,"mantengas","mantenga","mantengamos","mantengáis","mantengan","manteniendo","mantenido"
"marcar","['car']",,,"marco","marcas","marca","marcamos","marcáis","marcan","marcaba","marcabas","marcaba","marcábamos","marcabais","marcaban","marqué","marcaste","marcó","marcamos","marcasteis","marcaron","marcaré","marcarás","marcará","marcaremos","marcaréis","marcarán","marcaría","marcarías","marcaría","marcaríamos","marcaríais","marcarían","marque","marques","marque","marquemos","marquéis","marquen","marcara","marcaras","marcara","marcáramos","marcarais","marcaran",,"marca","marque","marquemos","marcad","marquen",,"marques","marque","marquemos","marquéis","marquen","marcando","marcado"
"marchar",,,,"marcho","marchas","marcha","marchamos","marcháis","marchan","marchaba","marchabas","marchaba","marchábamos","marchabais","marchaban","marché","marchaste","marchó","marchamos","marchasteis","marcharon","marcharé","marcharás","marchará","marcharemos","marcharéis","marcharán","marcharía","marcharías","marcharía","marcharíamos","marcharíais","marcharían","marche","marches","marche","marchemos","marchéis","marchen","marchara","marcharas","marchara","marcháramos","marcharais","marcharan",,"marcha","marche","marchemos","marchad","marchen",,"marches","marche","marchemos","marchéis","marchen","marchando","marchado"
"marcharse",,,"marchar","me marcho","te marchas","se marcha","nos marchamos","os marcháis","se marchan","me marchaba","te marchabas","se marchaba","nos marchábamos","os marchabais","se marchaban","me marché","te marchaste","se marchó","nos marchamos","os marchasteis","se marcharon","me marcharé","te marcharás","se marchará","nos marcharemos","os marcharéis","se marcharán","me marcharía","te marcharías","se marcharía","nos marcharíamos","os marcharíais","se marcharían","me marche","te marches","se marche","nos marchemos","os marchéis","se marchen","me marchara","te marcharas","se marchara","nos marcháramos","os marcharais","se marcharan",,"márchate","márchese","marchémonos","marchaos","márchense",,"te marches","márchese","marchémonos","os marchéis","márchense","marchándose","marchado"
